sentence_id,sentence,sentiment_label,nFix,GD,TRT,FFD,GPT
9419,It 's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown Chelsea Hotel ...,2,-1.1648558600315653,-1.4254213122200272,-0.9256588744273044,-1.056113264448869,-1.073796320005519
6165,"One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .",0,0.1548898834787632,0.2787946962113447,0.1189499897723702,0.0926154558800692,0.1247099645666197
9482,"We can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .",2,-0.7793791907542496,-0.2345929960176863,-0.930899902539819,-0.8588075138703739,-0.826068594343167
11496,"It 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication -LRB- and who knew they even had any ? -RRB- .",0,0.1377146365528935,0.2859020126235989,0.0417365486524714,0.0407903429920504,0.0895627472629501
4250,You might be shocked to discover that Seinfeld 's real life is boring .,1,-0.0829343115554932,0.2810242129801087,-0.1451555564617819,-0.062780615311642,-0.1402443809437715
1486,An elegant and sly deadpan comedy .,2,0.6750991641394483,-0.6556431397586822,1.0489852060880545,0.8700004614516126,0.8071287194632375
605,The Ya-Ya 's have many secrets and one is - the books are better .,0,-0.2284205542086666,0.292480997501709,-0.4282370371416822,-0.2870948921398137,-0.2769700159759738
3707,Caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .,2,-0.201611126388654,0.3562941008883056,-0.3935034879974955,-0.3072199507313163,-0.2611370183245378
9813,... the last time I saw a theater full of people constantly checking their watches was during my SATs .,0,-1.3772972926105782,-0.9331512606074704,-1.3765852505398564,-1.3425247335437556,-1.4074311489863902
1533,"It understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",1,-1.6272686977057436,-1.9626771095931583,-1.3316703262998917,-1.453705739630884,-1.4946391973996167
9596,It 's a glorious groove that leaves you wanting more .,2,-0.3222268689606923,-0.6750880759299799,-0.2336809127026338,-0.3619209546262785,-0.3291314249877384
2540,Brosnan gives a portrayal as solid and as perfect as his outstanding performance as Bond in Die Another Day .,2,-0.13200092807949,0.4505761163405989,-0.2560060691967982,-0.1437106834513314,-0.1814623484057633
8981,There are moments it can be heart-rending in an honest and unaffected -LRB- and gentle -RRB- way .,2,-0.9287901924236708,0.3205276738050222,-1.1823523900856705,-1.030130202469695,-1.019363660820665
3547,As refreshing as a drink from a woodland stream .,2,-1.011873617707554,-0.6352711144695358,-0.8908443961624478,-0.8711138545006919,-0.973087091420848
3131,Dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed .,1,-0.3398318927151028,0.1609024317351337,-0.5352459974119449,-0.4367216205779632,-0.3891163928385599
1330,"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sincerity .",2,0.9361410186652144,0.2169489208438607,1.0460733636723178,0.9899570026315276,0.9747586865604588
10789,"Like Mike is a winner for kids , and no doubt a winner for Lil Bow Wow , who can now add movies to the list of things he does well .",2,-0.6270335582929554,0.2464200391358482,-0.8218349028189225,-0.6651170886897843,-0.7020476420360197
957,An emotionally strong and politically potent piece of cinema .,2,0.0426848813535702,-0.6600600358944829,0.1517982604236543,0.1179345503548473,0.0846017057282346
8417,Calculated swill .,1,3.180143142161626,1.394124876684079,3.6089432315207097,3.529940612858032,3.352961727491546
7127,It 's not original enough .,0,-0.2870181905112665,-2.2774153448302874,0.3254309626909467,-0.0713696232072391,-0.0033724244444875
6489,"Just consider what New Best Friend does not have , beginning with the minor omission of a screenplay .",0,-0.0853331839032031,-0.3343304981701724,-0.0237684242684504,-0.1310314237616335,-0.0600215495279321
3678,What begins as a film in the tradition of The Graduate quickly switches into something more recyclable than significant .,1,0.0776597216679068,0.3071474657647831,-0.0510018724162589,0.0055874694947363,0.0049307472490468
11647,"Weaves a spell over you , with its disturbingly close-up look at damaged psyches and its subtle undercurrents of danger .",1,-0.2898967086399839,0.1429679797426486,-0.3456182173683822,-0.3254977845464123,-0.2997219712671731
1660,"has far more energy , wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title .",2,-0.268398049522416,0.6210015994118194,-0.5208679609030502,-0.3448092296436736,-0.3669980150907899
1026,Auto Focus is not your standard Hollywood bio-pic .,1,2.1850080966064467,1.465155206650451,2.2246492594897043,2.244378557203197,2.207944095743562
7459,A movie that seems motivated more by a desire to match mortarboards with Dead Poets Society and Good Will Hunting than by its own story .,1,-0.2170160271998189,-0.1942329658658595,-0.2615405816875646,-0.3120893536847281,-0.2366976704387025
9807,"This series should have died long ago , but they keep bringing it back another day as punishment for paying money to see the last James Bond movie .",0,-0.1285457011524529,0.2583417183952023,-0.2794917477171004,-0.1807436560835271,-0.1727011058905011
1247,"A riveting profile of law enforcement , and a visceral , nasty journey into an urban Hades .",2,-0.9211720719091802,-1.524849203463733,-0.7094776607255531,-0.824195645009287,-0.840435979239259
655,"Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not afraid to risk American scorn or disinterest .",1,0.4643491125368009,0.4932217590803255,0.4285144221381727,0.4128211806996149,0.4479858821064035
623,"Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond .",2,0.1340817190792803,0.3042030854945698,0.0657052519578457,0.0612735741440985,0.1039584948054588
7248,All the characters are clinically depressed and have abandoned their slim hopes and dreams .,0,0.2192245150717285,0.3161215647115066,0.0974872187610233,0.1221833810281954,0.2011267757375303
5095,Breen 's script is sketchy with actorish notations on the margin of acting .,0,0.1233195145890506,-0.2713401810163835,0.266079745321539,0.2216470601753297,0.2149232389076149
2199,"You do n't need to know your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California .",0,-1.0261753824274849,-0.338833564120239,-1.1562776828112693,-1.0629351488779242,-1.068775098477405
10538,"Once the audience figure out what 's being said , the filmmaker 's relative passivity will make it tough for them to really care .",0,0.1462126576651256,0.7943132653252041,-0.070404819200512,0.037661034066609,0.0631410733885766
4127,"Pascale Bailly 's rom-com provides Amélie 's Audrey Tautou with another fabuleux destin -- i.e. , a banal spiritual quest .",0,1.9146875740586196,1.1855585612983928,2.028472744015801,1.9480244609163055,1.9398718800479733
7387,"Cruel and inhuman cinematic punishment ... simultaneously degrades its characters , its stars and its audience .",0,1.593112936455228,1.4063756297065244,1.459318793986012,1.509495177632964,1.5525927734031713
10296,"Needless to say , the dramatics that follow are utter hooey .",0,0.486657548064335,0.839053064320293,0.3647889771512517,0.4166004258757095,0.4318604650125373
11713,The structure the film takes may find Matt Damon and Ben Affleck once again looking for residuals as this officially completes a Good Will Hunting trilogy that was never planned .,2,0.1795204574657684,0.243324223480608,0.0872986750543762,0.1009470207545843,0.1364459880237578
8201,"Like the Tuck family themselves , this movie just goes on and on and on and on",0,0.9365573272687946,1.3530928039989836,0.6055929374960075,0.7872165804407082,0.8400917503992528
7225,Sweet Home Alabama certainly wo n't be remembered as one of -LRB- Witherspoon 's -RRB- better films .,0,0.7401594567639465,0.9004087387130139,0.6591491667323245,0.7159796424878596,0.6816870853021301
11254,If Steven Soderbergh 's ` Solaris ' is a failure it is a glorious failure .,2,-0.9295951703969572,-0.9282375018708584,-0.8305399715454608,-0.9192173235844008,-0.8793127632676667
7422,"Watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard .",0,0.3604829056373838,0.6515350682411725,0.2629825431575766,0.3391902606642923,0.2899401551580367
2629,"With a large cast representing a broad cross-section , Tavernier 's film bounds along with the rat-a-tat energy of `` His Girl Friday , '' maintaining a light touch while tackling serious themes .",2,0.1257382613055008,0.1236361277950098,0.1137121120533339,0.0894730896678906,0.0735654033574655
1746,"borrows a bit from the classics `` Wait Until Dark '' and `` Extremities '' ... But in terms of its style , the movie is in a class by itself .",2,-0.6533598750210671,0.3442374792619266,-0.8454065766000126,-0.7191094331986716,-0.7137932887620753
8950,"Chalk it up to my adoration for both De Niro and Murphy , but I had a pretty good time with this movie - despite its myriad flaws .",1,-0.6353245758535849,0.132819541069797,-0.8411460162069081,-0.7336127510149467,-0.7196941871259575
2714,"... a gleefully grungy , hilariously wicked black comedy ...",2,0.9212634434585796,-0.8532868046032155,1.3048038109032307,1.1152976625080846,1.0527115191790264
4122,"Imagine the CleanFlicks version of ` Love Story , ' with Ali MacGraw 's profanities replaced by romance-novel platitudes .",0,0.8162505272269359,0.3669829981296471,0.8958021389727818,0.7717816897474069,0.8585831085207
7017,"Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .",0,0.9643318548501074,1.1932695506016402,0.7407650214612694,0.8326871160421462,0.8862702692366009
76,Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .,2,-0.6903328575203028,-0.3110571791940817,-0.7712431384345794,-0.7461555146046919,-0.6919652897374502
7614,"If you are into splatter movies , then you will probably have a reasonably good time with The Salton Sea .",2,0.1841494877485211,-0.0070106450593421,0.0980588445070115,0.0817693296056051,0.1668481381354188
10884,"As a tolerable diversion , the film suffices ; a Triumph , however , it is not .",1,-0.9410790071484147,-0.2733387960657543,-0.9033930586933794,-0.9072467785466032,-0.9492129538278032
7744,A slow-moving police-procedural thriller that takes its title all too literally .,0,0.4329314006531581,-0.58413478758816,0.4793266481589815,0.3454068119100587,0.446095202500295
6153,No amount of nostalgia for Carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that Carvey 's considerable talents are wasted in it .,0,-0.7398123215046193,-0.1516201549590995,-0.7788533053464678,-0.783846327152323,-0.7769701438831799
4907,A peculiar misfire that even Tunney ca n't save .,0,1.1064018796202777,-0.8339080942317149,1.4760452919062244,1.1809903824108827,1.249656220140131
2260,What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .,2,-0.1493120193234078,-0.103833950183181,-0.1962117121228251,-0.1907653140242293,-0.1297561821522192
1775,Those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,2,-0.1525607847962545,0.2921853476376379,-0.2085042390755307,-0.1755271459937089,-0.1783926653728728
4793,"In the end , The Weight of Water comes to resemble the kind of soft-core twaddle you 'd expect to see on Showtime 's ` Red Shoe Diaries . '",0,-0.8816458274957084,-0.5414390275725143,-0.910816666946712,-0.8931021534568744,-0.8869178620278285
93,I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !,2,0.5923741625346061,0.4170593180242409,0.4826058281897699,0.4866814078342267,0.5487429496728301
8824,"It would be interesting to hear from the other side , but in Talk to Her , the women are down for the count .",1,-0.6937585979650118,-0.0264054515596891,-0.9133967129861452,-0.8016675331041467,-0.7717636010698798
7969,"The dialogue is cumbersome , the simpering soundtrack and editing more so .",0,0.3102518608877878,0.1402425433542841,0.4112025765007308,0.3490988200441868,0.358180543314865
4097,The rest of the film ... is dudsville .,0,-1.313228358940388,-0.6625087584053536,-1.3777869075706406,-1.3156898433312787,-1.3697418895153008
714,An ingenious and often harrowing look at damaged people and how families can offer either despair or consolation .,2,0.0617529015100649,0.0896245643583818,0.0467722635903733,0.0492433457588348,0.0486055515715738
1076,An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves .,2,0.128177482565076,0.2633668801038666,-0.0065949054649061,0.0353976068140851,0.0613119138529653
10455,The kids often appear to be reading the lines and are incapable of conveying any emotion .,0,-1.4320854410186532,-1.1221379920291814,-1.5059798520286014,-1.4792714059935683,-1.4331921770108216
3244,"Like The Rugrats movies , The Wild Thornberrys Movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome .",2,-0.0679984010692458,0.4111602922580337,-0.1974744683838124,-0.1642587493549506,-0.1037050736465098
10356,"Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one .",1,0.5200253756962896,0.9344988674556124,0.3228538740951795,0.3790361960774606,0.4554485622274227
2015,A live-wire film that never loses its ability to shock and amaze .,2,-0.2950889293610301,-0.5509313549726349,-0.3864508850537872,-0.4154327928628911,-0.3399336010631827
1885,What 's left is a rich stew of longing .,1,0.3924183175091602,0.9599693410553152,0.1584672227478882,0.3103624226315788,0.2970051648560236
10686,It 's an awfully derivative story .,0,-0.3286454028342414,-1.737501603585885,0.0460852388419125,-0.1410263674657717,-0.1555811579794838
5665,... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .,0,-0.2488218059659197,0.4833077387157501,-0.3907137597696843,-0.2844405029903125,-0.3149981962446462
4808,A really good premise is frittered away in middle-of-the-road blandness .,0,-0.6420544132009781,-1.298107741036983,-0.4341307233144773,-0.5697230058966375,-0.5625727302221664
1488,"Land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .",2,-0.6719937414526826,-1.107712078355893,-0.4400082935405035,-0.5291946619390184,-0.5826650830664959
9441,Like a south-of-the-border Melrose Place .,0,-0.6131723854092631,0.1201713678609685,-0.5481544048667507,-0.5128453558095062,-0.5467004193587534
3315,"So fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated .",2,0.585615802610556,0.3228770820272973,0.614455309475468,0.5587601333839938,0.582648486957837
7640,Too slick and manufactured to claim street credibility .,0,-0.3749546691639395,-1.0536202218141175,-0.1041682908265334,-0.2532855572432572,-0.3006796321605268
9308,A marvellous journey from childhood idealism to adolescent self-absorption .,2,0.0480811515279865,-1.208181157911545,0.3091254287656965,0.0788694517440518,0.1614063310537335
3125,"All the pieces fall together without much surprise , but little moments give it a boost .",2,-0.7762966998635816,-0.3557377090337087,-0.8219232575234469,-0.7683227497066102,-0.7841610986262278
4832,Guys say mean things and shoot a lot of bullets .,0,-0.5787841481871483,-0.1270173472959343,-0.554682771196435,-0.4758444826337704,-0.5540221598972468
2816,"In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players .",2,0.1007183742034846,-0.1248608882979503,0.1273798426925435,0.0636873525449734,0.1046354499424008
1437,She boxes these women 's souls right open for us .,2,0.3365272437900756,0.8011376993426994,0.1813794012341532,0.2412838807814971,0.3191502524684754
1233,The performances are uniformly good .,2,0.1412308337977211,-0.9913863859145072,0.5543721753243256,0.3286562559818471,0.31137349297674
185,This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,2,-0.4573866567305785,-0.4719408784460442,-0.3153738911750371,-0.4416166489009794,-0.4025254828105629
4217,"The director and her capable cast appear to be caught in a heady whirl of New Age-inspired good intentions , but the spell they cast is n't the least bit mesmerizing .",1,-1.0685993016642954,-0.5899419832793766,-1.0465856757531056,-1.0225235072222183,-1.0760461080247152
2465,He watches them as they float within the seas of their personalities .,2,-0.7873164658105394,-0.5435389395375595,-0.827364886865056,-0.7803376300073476,-0.7951638943740702
2751,This is a film that manages to find greatness in the hue of its drastic iconography .,2,-1.29742540281966,-0.5452156690635844,-1.3443497899201515,-1.2952108088044756,-1.3517231589568817
10060,"How on earth , or anywhere else , did director Ron Underwood manage to blow $ 100 million on this ?",0,0.373629936702316,0.7248781881850147,0.2425734470571464,0.2983564794223092,0.3019635192794698
3118,"If the material is slight and admittedly manipulative , Jacquot preserves Tosca 's intoxicating ardor through his use of the camera .",2,0.3242768759647095,-0.1040508761266264,0.3697514298278833,0.2507055901822385,0.3527483399172397
1297,"But though he only scratches the surface , at least he provides a strong itch to explore more .",2,-1.2394629165009288,-0.8905845566248327,-1.1600585528640692,-1.1038818387391347,-1.2264540074231003
4417,Frank McKlusky C.I. is that movie !,1,1.6243572427872532,1.3085964764130251,1.5966753436895618,1.5893965686193374,1.6179328112156128
10907,"Kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth .",2,-0.1751987262404652,-0.3514629943173238,-0.1394960937215563,-0.2024341611084671,-0.1702067781309551
5149,"Comes off more like a misdemeanor , a flat , unconvincing drama that never catches fire .",0,0.6248786577232086,0.9218284509089212,0.4967465502371899,0.5473421024017556,0.5766517423179376
449,"A real winner -- smart , funny , subtle , and resonant .",2,0.4936062299627035,-1.0222426271582463,0.7692587677128079,0.5953731969645306,0.6079805092709009
3101,Jones has delivered a solidly entertaining and moving family drama .,2,0.6374647376243531,0.3826461968262492,0.65325492254874,0.6486502838896471,0.6137901595003203
3954,"unpretentious , charming , quirky , original",2,3.072517138213226,1.4227915409701792,3.422038869709147,3.3321628808813424,3.233602816019472
3649,The film was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...,2,-0.6900587925802765,-1.0439897853432418,-0.4987174251464195,-0.5891450527178599,-0.6125044901780008
11400,"For starters , the story is just too slim .",0,0.5362388741268899,0.6866585975463783,0.5145089135515815,0.5554992321801604,0.4968467370294692
381,This masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,2,0.6569166743195084,0.8364251916906017,0.5697713352231514,0.5920305158966983,0.6145731983202053
3035,Intriguing and downright intoxicating .,2,2.236290994823553,1.385255728265827,2.3402898702240806,2.2761261532218926,2.2759222986023144
1155,Murderous Maids pulls no punches in its depiction of the lives of the Papin sister and the events that led to their notorious rise to infamy ...,2,-1.1392340532036371,-0.6035753313186683,-1.1408448514784628,-1.0753234386497197,-1.1488736748431352
3546,"It forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0,-0.8309509954140393,-0.5094798352998199,-0.855435552840973,-0.8689252711361313,-0.8377253716737826
4983,Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .,2,-0.2553852139383958,0.071964255210059,-0.3403315427632011,-0.2921243137661553,-0.2593209254928449
4525,A close-to-solid espionage thriller with the misfortune of being released a few decades too late .,1,-0.6835990333504325,-1.2325815317067963,-0.5836608367743124,-0.5950641928479865,-0.6460909654876504
1728,Not since Ghostbusters has a film used Manhattan 's architecture in such a gloriously goofy way .,2,-0.2748822848408963,-0.4032254406521383,-0.1083794316141907,-0.1668352691450913,-0.2504458035447303
6784,"This is rote spookiness , with nary an original idea -LRB- or role , or edit , or score , or anything , really -RRB- in sight , and the whole of the proceedings beg the question ` Why ? '",0,-1.0430021615695826,0.007393966723633,-1.2073563094240565,-1.1007106525206685,-1.0770883280357548
8339,Beautifully produced .,2,3.138983118667883,1.4058898612839894,3.5394430051711665,3.4412738574297403,3.298874160387854
2425,"Often messy and frustrating , but very pleasing at its best moments , it 's very much like life itself .",2,-0.0316070055448842,0.3701895674854599,-0.1957988213797394,-0.0821134317887312,-0.0831946415881218
1253,"It 's a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics .",2,-1.1035796645917229,-1.0991234227741504,-1.080516366953428,-1.1206548935220226,-1.0884126995627783
5537,What 's hard to understand is why anybody picked it up .,0,-1.337698204082482,-0.4843961243903308,-1.3475679410044092,-1.315543539014748,-1.313053156629143
10814,Makes even the claustrophobic on-board quarters seem fun .,1,2.156323389873915,1.502351882627997,2.1823263889987734,2.1731932309138617,2.16105845172827
8849,The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology .,2,-1.972032404114337,-1.5843441330231076,-1.7533465991978507,-1.7346978480117756,-1.8836907660653488
8974,"The level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .",2,-0.5450056107070673,-0.2819663248700387,-0.5011557069130255,-0.5349321361536848,-0.5423814017186372
5516,"Super Troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early Zucker Brothers\/Abrahams films , and the decidedly foul stylings of their post-modern contemporaries , The Farrelly Brothers .",1,-0.0846352528208694,-0.0765248107253714,-0.0665047198969957,-0.0660400044999432,-0.0913692908448481
2760,"A chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness .",2,-0.2721655980560973,-1.5434188070596142,0.0005194739705629,-0.2036197754341027,-0.1453441899149674
8926,"Often gruelling and heartbreaking to witness , but Seldahl and Wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",2,-0.3834795090916238,-0.146258441922255,-0.3117485212655358,-0.3263480764782606,-0.3581906736283028
3148,"Boldly engineering a collision between tawdry B-movie flamboyance and grandiose spiritual anomie , Rose 's film , true to its source material , provides a tenacious demonstration of death as the great equalizer .",1,0.0587327479377612,0.0073457797488053,0.1503767290661032,0.0776592015335306,0.1056108300238037
2191,"Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .",2,0.0128881046679604,0.106844772478613,-0.0080864279031245,-0.0209394577967963,-0.0021646224749991
6829,"It follows the Blair Witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",0,-1.2140962598140843,-0.4020577259265763,-1.3297719520515048,-1.2010402962503337,-1.2567627888224466
11299,` A ' for creativity but comes across more as a sketch for a full-length comedy .,1,-0.9535852419602834,-0.7541114377270964,-0.9566720574369256,-0.8869089814716087,-0.9368550565977166
3463,"Far more successful , if considerably less ambitious , than last year 's Kubrick-meets-Spielberg exercise .",2,0.866688266792521,1.0939199625069012,0.7007387620115321,0.8437331268794246,0.7937072220460917
3045,"Even with all its botches , Enigma offers all the pleasure of a handsome and well-made entertainment .",2,-0.5623211575133242,-0.3924691389544209,-0.5915880836026304,-0.6096763883524996,-0.5532455869940839
6209,"Trouble Every Day is a success in some sense , but it 's hard to like a film so cold and dead .",0,-0.5054247946381129,0.3982352599947033,-0.7124324739909215,-0.5698749476491461,-0.5803611291239616
3989,Another Best of the Year selection .,2,1.510709960167968,1.3204598418211484,1.4341065880874395,1.4808119150455867,1.4959558717147838
6625,It 's hard to imagine that even very small children will be impressed by this tired retread .,0,-0.6541149436820575,-0.3677472074854042,-0.7616006375474762,-0.7564274050125253,-0.7185060178710581
530,"If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .",2,-0.443454443049139,-0.3576067952600968,-0.4531464716069275,-0.5177069553819701,-0.4381452287773346
3065,"Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .",2,0.6772894566129213,0.3528557759622295,0.7178446637594912,0.6426180664923482,0.6968659918019158
9043,"As shaky as the plot is , Kaufman 's script is still memorable for some great one-liners .",2,-0.6537010308213961,-0.2078105967565133,-0.6333418021907986,-0.5888486016967377,-0.681376462446531
11593,"Characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license Avary employs .",0,0.0282947808664691,0.4442042151174814,-0.1461573063772137,-0.0669288078488223,-0.0136040789570537
2957,"Where Janice Beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment .",2,-0.4675524671070217,-0.1080735398976993,-0.411412417378225,-0.3988501407817595,-0.4570571130075824
10820,"Against all odds in heaven and hell , it creeped me out just fine .",2,0.2399796917897554,0.9513637476881251,-0.0527353090386937,0.1205764639619729,0.1325447787027229
2948,"It 's more enjoyable than I expected , though , and that 's because the laughs come from fairly basic comedic constructs .",2,0.0312710654370389,-0.3215916547728864,0.0259552852187847,-0.0242243464520864,0.0282466170978119
6532,"It is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill",0,-0.2980295137259897,-0.3230794801977214,-0.247921240691795,-0.3292035225088836,-0.2824361687402453
